Stress,Strain
2.0615960616216125,0.0
2.142074117675637,0.014005713120009849
2.4159194828020456,0.02981543224573538
2.551039419185153,0.05506941074680247
2.699022640966437,0.05836711402836372
2.900387286398036,0.05798206619291924
3.0212840715829214,0.06829348431585607
3.0363955324930747,0.07264378844746541
2.3953711076435393,0.0
3.2584780583797186,1.3102644007985562
4.176328847518087,1.285375213702209
5.429280137628753,1.153182379331214
6.887564791166652,1.0053279663870889
8.52911653215992,0.8705993337925315
10.277733171245393,0.8180598511111516
12.257022303876651,0.8061020282817799
14.296209255505579,0.7291395476861751
16.34178005698683,0.643657300121734
18.578524794492782,0.6035899270199928
21.010273268144463,0.5350543897586487
23.74278403822241,0.4152366072494088
26.48804339086629,0.25554866464139464
29.305938949266473,0.20306885531759922
32.03588929723356,0.20526275843415923
34.5937892202628,0.20974880214199076
37.07393209331402,0.2049507257854922
39.26604086089028,0.21006094353782181
41.18541815528881,0.21876965054595648
42.9888092201984,0.2221134845073572
44.55642096657554,0.2423749161939002
45.913728893461546,0.2584507690064008
46.85429466681191,0.2707045622075843
47.64829571007308,0.2789288081213553
48.3250462437388,0.2960767468073103
48.929127435274445,0.310672560745232
49.08074673683786,0.32920899137174253
10.539866102723803,0.0
11.45130882696749,0.017540809559424525
13.049771811790443,0.02941020231144287
15.345152637139385,0.03126403684747066
17.988457740105478,0.025149155055389078
20.78725272798525,0.018017769007288374
23.770832704133742,0.01276244490683507
26.676653081352388,0.014142135623731067
29.248569690481812,0.018564482217395702
31.700688112664064,0.02125652840893831
34.09672194778279,0.026159510698787986
36.324510943042334,0.02762607463973121
38.1890539112488,0.03378520386204575
39.432900345431136,0.06986844781444614
39.744917538652345,0.18534896816545782
4.428323323102067,0.0
5.009707373088521,0.10671607189172587
6.282940672891706,0.1550726281456525
7.818872771479037,0.1787762847807276
9.855533711846777,0.22268219506731957
12.271997395864021,0.24587151115979236
15.13598310121156,0.2600030769048698
18.483016843987087,0.2752790584116416
22.196899557224068,0.2771774882633866
26.14144584267543,0.2887545670634486
30.001843581440973,0.31269921650045734
33.25556529571032,0.1737754873392673
35.61061198544062,0.055299909584012916
36.74976277225455,0.18930441093646
36.91524327385666,0.23286184745466612
7.643099602396926,0.0
8.223023102986144,0.06482468665562607
9.286150127064843,0.1132996028236643
10.80027594276673,0.15956841792785992
12.799977081633715,0.18108473154852134
15.18584569686382,0.209598091594366
17.901804848248997,0.23676114546099078
20.903251702233323,0.2550501127229711
24.216929861392376,0.2601310438990321
27.53060674607552,0.26520271491823094
30.822575482518577,0.2685778844208887
33.41484037408804,0.0583684846471113
35.17973589402072,0.214630845872628
35.84498683151605,0.3541721615260002
35.96454669146734,0.7710158493831364
6.289061980705779,0.0
7.491132368909043,0.04810322234528583
9.344422989272397,0.07577440201017764
11.86182134223638,0.09179455321531801
15.140035934617503,0.13672805125503668
19.02597799412372,0.14858317535979632
23.191032827708167,0.15385551663817582
27.62117482793925,0.15896364364218626
32.20041649085212,0.16600192769965041
36.671326426614456,0.19658036524536182
41.03640260801733,0.19457276273928964
44.46470330743754,0.08087719085131495
46.5673617085265,0.2755979680621756
47.377867214871614,0.4886829647122967
11.263904790695863,0.0
12.176460132412313,0.05244120517303144
13.402771052496417,0.06633973168471524
15.129725424474703,0.09356495070270658
17.153633958848772,0.14093175653485618
19.434989176766138,0.15384147685198543
21.964862099974578,0.15945206176152135
24.610709782388742,0.19035377590160876
27.307539050307494,0.21466178048269277
30.085948795945725,0.26262855899539933
33.15746761014775,0.2663798791200268
36.13213645070682,0.28755549029709043
39.19602115418505,0.30295478210452476
42.37205973807938,0.3064464716716445
45.63730908698921,0.34013197438641407
48.93314713230664,0.3581510295950581
52.27352811081202,0.3389912093255518
54.61469575784085,0.09359401690279152
55.76294502820353,0.22763620098745213
55.81131648703661,0.5684714944480502
7.333375191344681,0.0
7.912212838455324,0.019522294947060023
8.852809199227623,0.03514085940895563
10.143877514968793,0.06173750885806748
11.57004919890619,0.11154622360259488
13.24984796207317,0.1372466393031172
15.235529865888141,0.1584737202188432
17.611196301428127,0.1988181078272304
20.216274773835128,0.22067895232667728
23.10810140552004,0.24945540683657272
26.08404599646884,0.26132554410160536
29.168324863520013,0.2943828799369963
32.40299698630551,0.32326954697280136
35.83902610766711,0.3253200270502879
39.27252157091205,0.3333449864629735
42.95071003723069,0.33573608683011763
46.72192377497492,0.35138992586583934
50.380977259923476,0.3593939342838165
53.84630530806787,0.36864183159267255
57.0733089092799,0.3952165988416987
60.152454187350216,0.3940296435548982
62.80332585381665,0.23327477360400523
64.3020458046723,0.036164070567346523
64.46620085132405,0.1655096371816462
9.132742735794347,0.0
10.367744307134783,0.053034328505223896
11.913921917593306,0.0819570619287927
14.206905453748355,0.11820389164490307
17.056843885573773,0.14797242986448597
20.49800149801259,0.16752408782022993
24.429829788319953,0.2016019841172202
28.715938167626685,0.23754612183742377
32.889913058131945,0.2533032964649301
37.30603582331102,0.2746593526534284
41.87507912996152,0.27537465388085436
46.2962845050849,0.29040688697067796
50.620623338378465,0.2866649612352377
54.76396365134326,0.27978077131926016
58.388582071576344,0.27417191686969
61.43327571674429,0.21646542449084144
63.39208529591638,0.06779970501410787
63.98718398121145,0.17619988649258503
7.776644286550552,0.0
8.742927709365874,0.09455664968684059
10.262145056343469,0.11282552902601348
12.161306613797002,0.16631584410392133
14.549880941392145,0.18056976491096097
17.37289097163448,0.19273442868361582
20.376896973253757,0.21835347489792745
23.85754549635817,0.23959198651040045
27.531913083887186,0.2546439082326529
31.341370020377372,0.27588432358508497
35.176319024095775,0.2818365483751173
39.07370077940443,0.2925225461396091
42.75060075057421,0.28443515957068305
46.29239862802367,0.26448047186890705
49.60096868772013,0.2766441757926594
52.74510713949156,0.3021035584034056
55.36539393297817,0.23125155134614758
56.88068461966529,0.06953790333336211
57.09963193480394,0.18292293459268588
10.367915086907233,0.0
11.874396596078036,0.08485375654618922
13.907389594765801,0.09184421593110746
16.589097205967093,0.12060447752882088
19.89515527363742,0.1627665813365872
23.63835603079589,0.1578682995411046
27.688699110805217,0.16081243732995254
31.881777120782715,0.16690356497091355
36.08505348702259,0.17330897264711925
40.339299968483836,0.181839489660524
44.48774965538713,0.17457789092551185
48.30355730535587,0.18287700784953745
51.79054379717972,0.19069472986949562
54.91172893774328,0.18380032644149416
57.305157744094146,0.12073972005930739
58.619074864018266,0.05642410832259558
10.131914009565772,0.0
11.62198026896658,0.05512023222012085
13.870414499554078,0.09737186451948025
16.869495926242358,0.12096346555882102
20.34760696780236,0.13834334100346163
24.206787582070206,0.1373614210759342
28.392217462088876,0.1513470184707979
32.56872983413855,0.1611200794438733
36.801307676113055,0.17378837705669534
40.89115058811937,0.16325195251512345
44.969502825286696,0.1820369193323161
48.70883682252265,0.17642403464380968
52.05304632667315,0.188230071986386
54.479592389644615,0.077101491554963
55.511678278366325,0.23904376168392238
14.033121741567719,0.0
15.530692115149092,0.07254350418886585
17.721788948849785,0.08218126307133522
20.717044398844777,0.0944042371930415
24.521599700970413,0.09934505523678575
28.912252065011817,0.1215855254543076
33.77190391848318,0.12375071716963908
38.881335208400316,0.12537112905290437
43.90153661616323,0.14632074357383543
48.57888106254233,0.14653873208131735
52.61128844301647,0.12083112181884292
55.27870535579612,0.23653397219004266
56.41802309895475,0.3406732158535506
15.491335024454445,0.0
16.59381913922779,0.07208994382020278
18.490290278027256,0.0593214969467224
20.835522228745234,0.05224098008268964
23.64211828369349,0.03752545802518566
26.69705744073263,0.026919138173425436
29.472859608651195,0.08553361912137328
31.589751356745673,0.18110151849170159
33.075773704071935,0.2738399532573727
33.99590325614421,0.40293423781058946
34.04811216195381,0.4924264818224141
2.0615960616216125,0.0
2.142074117675637,0.014005713120009849
2.4159194828020456,0.02981543224573538
2.551039419185153,0.05506941074680247
2.699022640966437,0.05836711402836372
2.900387286398036,0.05798206619291924
3.0212840715829214,0.06829348431585607
3.0363955324930747,0.07264378844746541
2.3953711076435393,0.0
3.2584780583797186,1.3102644007985562
4.176328847518087,1.285375213702209
5.429280137628753,1.153182379331214
6.887564791166652,1.0053279663870889
8.52911653215992,0.8705993337925315
10.277733171245393,0.8180598511111516
12.257022303876651,0.8061020282817799
14.296209255505579,0.7291395476861751
16.34178005698683,0.643657300121734
18.578524794492782,0.6035899270199928
21.010273268144463,0.5350543897586487
23.74278403822241,0.4152366072494088
26.48804339086629,0.25554866464139464
29.305938949266473,0.20306885531759922
32.03588929723356,0.20526275843415923
34.5937892202628,0.20974880214199076
37.07393209331402,0.2049507257854922
39.26604086089028,0.21006094353782181
41.18541815528881,0.21876965054595648
42.9888092201984,0.2221134845073572
44.55642096657554,0.2423749161939002
45.913728893461546,0.2584507690064008
46.85429466681191,0.2707045622075843
47.64829571007308,0.2789288081213553
48.3250462437388,0.2960767468073103
48.929127435274445,0.310672560745232
49.08074673683786,0.32920899137174253
10.539866102723803,0.0
11.45130882696749,0.017540809559424525
13.049771811790443,0.02941020231144287
15.345152637139385,0.03126403684747066
17.988457740105478,0.025149155055389078
20.78725272798525,0.018017769007288374
23.770832704133742,0.01276244490683507
26.676653081352388,0.014142135623731067
29.248569690481812,0.018564482217395702
31.700688112664064,0.02125652840893831
34.09672194778279,0.026159510698787986
36.324510943042334,0.02762607463973121
38.1890539112488,0.03378520386204575
39.432900345431136,0.06986844781444614
39.744917538652345,0.18534896816545782
4.428323323102067,0.0
5.009707373088521,0.10671607189172587
6.282940672891706,0.1550726281456525
7.818872771479037,0.1787762847807276
9.855533711846777,0.22268219506731957
12.271997395864021,0.24587151115979236
15.13598310121156,0.2600030769048698
18.483016843987087,0.2752790584116416
22.196899557224068,0.2771774882633866
26.14144584267543,0.2887545670634486
30.001843581440973,0.31269921650045734
33.25556529571032,0.1737754873392673
35.61061198544062,0.055299909584012916
36.74976277225455,0.18930441093646
36.91524327385666,0.23286184745466612
7.643099602396926,0.0
8.223023102986144,0.06482468665562607
9.286150127064843,0.1132996028236643
10.80027594276673,0.15956841792785992
12.799977081633715,0.18108473154852134
15.18584569686382,0.209598091594366
17.901804848248997,0.23676114546099078
20.903251702233323,0.2550501127229711
24.216929861392376,0.2601310438990321
27.53060674607552,0.26520271491823094
30.822575482518577,0.2685778844208887
33.41484037408804,0.0583684846471113
35.17973589402072,0.214630845872628
35.84498683151605,0.3541721615260002
35.96454669146734,0.7710158493831364
6.289061980705779,0.0
7.491132368909043,0.04810322234528583
9.344422989272397,0.07577440201017764
11.86182134223638,0.09179455321531801
15.140035934617503,0.13672805125503668
19.02597799412372,0.14858317535979632
23.191032827708167,0.15385551663817582
27.62117482793925,0.15896364364218626
32.20041649085212,0.16600192769965041
36.671326426614456,0.19658036524536182
41.03640260801733,0.19457276273928964
44.46470330743754,0.08087719085131495
46.5673617085265,0.2755979680621756
47.377867214871614,0.4886829647122967
11.263904790695863,0.0
12.176460132412313,0.05244120517303144
13.402771052496417,0.06633973168471524
15.129725424474703,0.09356495070270658
17.153633958848772,0.14093175653485618
19.434989176766138,0.15384147685198543
21.964862099974578,0.15945206176152135
24.610709782388742,0.19035377590160876
27.307539050307494,0.21466178048269277
30.085948795945725,0.26262855899539933
33.15746761014775,0.2663798791200268
36.13213645070682,0.28755549029709043
39.19602115418505,0.30295478210452476
42.37205973807938,0.3064464716716445
45.63730908698921,0.34013197438641407
48.93314713230664,0.3581510295950581
52.27352811081202,0.3389912093255518
54.61469575784085,0.09359401690279152
55.76294502820353,0.22763620098745213
55.81131648703661,0.5684714944480502
7.333375191344681,0.0
7.912212838455324,0.019522294947060023
8.852809199227623,0.03514085940895563
10.143877514968793,0.06173750885806748
11.57004919890619,0.11154622360259488
13.24984796207317,0.1372466393031172
15.235529865888141,0.1584737202188432
17.611196301428127,0.1988181078272304
20.216274773835128,0.22067895232667728
23.10810140552004,0.24945540683657272
26.08404599646884,0.26132554410160536
29.168324863520013,0.2943828799369963
32.40299698630551,0.32326954697280136
35.83902610766711,0.3253200270502879
39.27252157091205,0.3333449864629735
42.95071003723069,0.33573608683011763
46.72192377497492,0.35138992586583934
50.380977259923476,0.3593939342838165
53.84630530806787,0.36864183159267255
57.0733089092799,0.3952165988416987
60.152454187350216,0.3940296435548982
62.80332585381665,0.23327477360400523
64.3020458046723,0.036164070567346523
64.46620085132405,0.1655096371816462
9.132742735794347,0.0
10.367744307134783,0.053034328505223896
11.913921917593306,0.0819570619287927
14.206905453748355,0.11820389164490307
17.056843885573773,0.14797242986448597
20.49800149801259,0.16752408782022993
24.429829788319953,0.2016019841172202
28.715938167626685,0.23754612183742377
32.889913058131945,0.2533032964649301
37.30603582331102,0.2746593526534284
41.87507912996152,0.27537465388085436
46.2962845050849,0.29040688697067796
50.620623338378465,0.2866649612352377
54.76396365134326,0.27978077131926016
58.388582071576344,0.27417191686969
61.43327571674429,0.21646542449084144
63.39208529591638,0.06779970501410787
63.98718398121145,0.17619988649258503
7.776644286550552,0.0
8.742927709365874,0.09455664968684059
10.262145056343469,0.11282552902601348
12.161306613797002,0.16631584410392133
14.549880941392145,0.18056976491096097
17.37289097163448,0.19273442868361582
20.376896973253757,0.21835347489792745
23.85754549635817,0.23959198651040045
27.531913083887186,0.2546439082326529
31.341370020377372,0.27588432358508497
35.176319024095775,0.2818365483751173
39.07370077940443,0.2925225461396091
42.75060075057421,0.28443515957068305
46.29239862802367,0.26448047186890705
49.60096868772013,0.2766441757926594
52.74510713949156,0.3021035584034056
55.36539393297817,0.23125155134614758
56.88068461966529,0.06953790333336211
57.09963193480394,0.18292293459268588
10.367915086907233,0.0
11.874396596078036,0.08485375654618922
13.907389594765801,0.09184421593110746
16.589097205967093,0.12060447752882088
19.89515527363742,0.1627665813365872
23.63835603079589,0.1578682995411046
27.688699110805217,0.16081243732995254
31.881777120782715,0.16690356497091355
36.08505348702259,0.17330897264711925
40.339299968483836,0.181839489660524
44.48774965538713,0.17457789092551185
48.30355730535587,0.18287700784953745
51.79054379717972,0.19069472986949562
54.91172893774328,0.18380032644149416
57.305157744094146,0.12073972005930739
58.619074864018266,0.05642410832259558
10.131914009565772,0.0
11.62198026896658,0.05512023222012085
13.870414499554078,0.09737186451948025
16.869495926242358,0.12096346555882102
20.34760696780236,0.13834334100346163
24.206787582070206,0.1373614210759342
28.392217462088876,0.1513470184707979
32.56872983413855,0.1611200794438733
36.801307676113055,0.17378837705669534
40.89115058811937,0.16325195251512345
44.969502825286696,0.1820369193323161
48.70883682252265,0.17642403464380968
52.05304632667315,0.188230071986386
54.479592389644615,0.077101491554963
55.511678278366325,0.23904376168392238
14.033121741567719,0.0
15.530692115149092,0.07254350418886585
17.721788948849785,0.08218126307133522
20.717044398844777,0.0944042371930415
24.521599700970413,0.09934505523678575
28.912252065011817,0.1215855254543076
33.77190391848318,0.12375071716963908
38.881335208400316,0.12537112905290437
43.90153661616323,0.14632074357383543
48.57888106254233,0.14653873208131735
52.61128844301647,0.12083112181884292
55.27870535579612,0.23653397219004266
56.41802309895475,0.3406732158535506
